"Symbol","baseMean","log2FoldChange","lfcSE","pvalue","qvalue","Status"
"PIM3",1724.63509733181,1.58885017473281,0.347430266387696,3.9439040576771e-07,9.80988810160295e-06,"Upregulated"
"PIN1",464.683514329992,0.561439671889462,0.139442475600482,2.2705551440152e-05,0.000280529380990009,"Upregulated"
"PINK1",319.983206309597,-0.529776481455444,0.22363000399523,0.00724618649944725,0.0296305829307147,"Downregulated"
"PIP4K2B",1047.01182341698,-0.669649040937593,0.162654829857238,1.14864007200696e-05,0.00015929236266009,"Downregulated"
"PIP5K1B",385.372797748592,-1.00290553369292,0.352076131195396,0.000585999792601605,0.00400280075140612,"Downregulated"
"PITHD1",550.064526099552,0.452284775465016,0.135826187729231,0.000460142818617314,0.00329198330058449,"Upregulated"
"PITPNM1",407.499582949324,1.30487446063798,0.306047332493611,2.07228154556299e-06,3.80912503643604e-05,"Upregulated"
"PITPNM2",592.999748204885,-0.83418904771599,0.249670145054418,0.000165312332707456,0.00143167507571999,"Downregulated"
"PIWIL4",78.585569828314,-0.930377055784375,0.436473093018415,0.00425341332913004,0.0193730640724512,"Downregulated"
"PKD2",886.541646674268,-0.452254768355169,0.162973960403643,0.00289858511213957,0.0144028707967609,"Downregulated"
"PKIA",151.656437123782,-0.880284160803616,0.253625415172747,9.65634055024818e-05,0.00091297765655468,"Downregulated"
"PKN1",2692.00547053052,0.411422410723683,0.0978582632412589,1.63717054646498e-05,0.000214360363899428,"Upregulated"
"PKP2",79.9743903289869,-1.8889427784815,0.668918640332726,0.000257758707358609,0.00206088080187567,"Downregulated"
"PKP4",772.504632951548,-0.643113079779322,0.146134005238457,3.74930665992015e-06,6.26580906945445e-05,"Downregulated"
"PLA2G12A",351.967003822373,-0.537252350303446,0.153499614741684,0.000198129750670388,0.00166124175562095,"Downregulated"
"PLAA",656.105829682601,0.800653377547822,0.128170479814354,1.01275516794534e-10,9.16998898891463e-09,"Upregulated"
"PLAGL2",815.939314091495,0.651593222251038,0.173591843341802,5.55746331213447e-05,0.000579201398663564,"Upregulated"
"PLAU",188.531144416188,2.25794226003149,0.343159545843377,2.68990193603821e-12,4.03792033608963e-10,"Upregulated"
"PLAUR",386.213443056358,1.84821659183415,0.319420111679538,4.87477702034156e-10,3.50512853567669e-08,"Upregulated"
"PLCB1-IT1",27.3664611828391,0.973083244619198,0.613712649454132,0.00952423712308307,0.0367172343427606,"Upregulated"
"PLCB2",2018.23284979098,-0.387349476489365,0.149896484603389,0.00617883600146807,0.0260696302990935,"Downregulated"
"PLCB3",499.694119200905,-0.444311480958694,0.186604878005438,0.00861507853146269,0.0339188443658512,"Downregulated"
"PLCD1",68.3054584940923,-0.828455783192628,0.36502690000371,0.0040123792203844,0.0185177577126317,"Downregulated"
"PLCD3",49.4073644702314,1.92994031699854,0.4094307702758,1.47257968415834e-07,4.29305896678051e-06,"Upregulated"
"PLCL2",1249.74736313934,-0.612283651419942,0.196200043563847,0.000608008884073706,0.00411421749037301,"Downregulated"
"PLEKHA1",77.2470202545174,-0.919325794829294,0.448421517023182,0.00509060459387403,0.0223717299473462,"Downregulated"
"PLEKHA6",163.328726429742,-1.90799067946619,0.49576317561505,7.65167694650474e-06,0.000112882023780634,"Downregulated"
"PLEKHA8",210.92253657786,-0.906919175873521,0.333720308318973,0.00101869664333941,0.00621717391493131,"Downregulated"
"PLEKHB2",584.983157165865,0.398339828933218,0.135929626634546,0.00201724931893715,0.0108013728394779,"Upregulated"
"PLEKHF2",440.113851278569,0.634628448229157,0.206001013551124,0.000643807619763675,0.00428528969156584,"Upregulated"
"PLEKHG2",1264.67561849225,1.01179217045113,0.220990138503615,6.973219010832e-07,1.5318703072191e-05,"Upregulated"
"PLEKHG3",116.798903592644,3.27282929961268,0.738422104653068,3.53680127790305e-07,8.993355166234e-06,"Upregulated"
"PLEKHG4",163.684308925377,-0.803715588734777,0.259248736315071,0.000402037687111817,0.00293894529668711,"Downregulated"
"PLEKHG4B",188.016599475553,-2.80140521348794,0.490699102947314,6.14176898876044e-10,4.23806825422006e-08,"Downregulated"
"PLEKHG5",54.5657085367864,1.43096096385524,0.736046465966499,0.00260548208567409,0.0132307462706649,"Upregulated"
"PLEKHH3",54.228475654403,2.33089464448779,0.529642978007246,5.30518978858029e-07,1.22852114819993e-05,"Upregulated"
"PLEKHM2",1612.79854841836,0.660134852489997,0.159509621245893,1.1483216645132e-05,0.00015929236266009,"Upregulated"
"PLEKHO1",1456.3601008606,1.0045278978234,0.300242305482879,0.000113727958859901,0.00104467340846456,"Upregulated"
"PLEKHO2",421.504797354713,0.747969817818804,0.209363329163601,8.60617162166139e-05,0.000829264723882272,"Upregulated"
"PLIN2",529.459176685764,1.22362473149737,0.408480630128902,0.000263598086477967,0.0020971427493712,"Upregulated"
"PLIN3",903.343474798375,0.603597752580296,0.141384270423812,7.11265144310605e-06,0.000105934555392405,"Upregulated"
"PLK2",423.383988619699,0.831916456383276,0.454352539361876,0.00969028217411807,0.037193958502972,"Upregulated"
"PLK3",827.068801712826,1.04417649654151,0.319776008105399,0.000140726951396117,0.00125104432168402,"Upregulated"
"PLP2",1030.18039581128,1.70700334099132,0.232700381708287,1.68502440100244e-14,4.50559727724294e-12,"Upregulated"
"PLPP1",48.7664517643813,1.49488153445891,0.632342073858141,0.0010209198528903,0.00622186661058111,"Upregulated"
"PLPP7",17.9487280415153,-2.05258683164123,0.722065446667202,0.000229864620168524,0.00187496341513058,"Downregulated"
"PLRG1",344.508256886314,-0.346138946484666,0.141205688437337,0.00952635543048307,0.0367172343427606,"Downregulated"
"PLS3",125.30902789955,-1.34031030162018,0.752739992819915,0.0042215947089333,0.0192651067343935,"Downregulated"
"PLSCR4",93.2985480987585,-1.77415216932918,0.52982947273518,5.19451727304624e-05,0.000547712717767347,"Downregulated"
"PLXDC2",1199.9005550712,-2.18714762055523,0.484839668261799,3.86162165769718e-07,9.63322615571018e-06,"Downregulated"
"PLXNA3",280.249269094636,0.605726933840954,0.241870753774559,0.00394561656188226,0.0182786508455579,"Upregulated"
"PLXNA4",40.7936489731838,-0.850853684211173,1.10091301867623,0.00603608722616102,0.0256619600954199,"Downregulated"
"PLXNC1",2116.7892286149,-1.02834464308564,0.20484107175661,7.91038845649408e-08,2.51617988208147e-06,"Downregulated"
"PM20D2",677.522972111678,-0.635272914997959,0.201912250872577,0.000528742812876483,0.0036841920833694,"Downregulated"
"PMAIP1",1188.02431902691,2.67623225607053,0.264280728305186,2.28116022889421e-25,6.50624916617777e-22,"Upregulated"
"PMFBP1",165.796262056149,-0.701245197379417,0.356962965352733,0.0107087504094768,0.0401179609801612,"Downregulated"
"PMS1",282.042129054551,-0.962128448657163,0.214936694483337,1.25793882109928e-06,2.52073852991475e-05,"Downregulated"
"PNKD",890.254454117142,0.420076557690872,0.150811438320507,0.00313525662396768,0.0153339944572618,"Upregulated"
"PNMA3",27.6140996053407,-1.08836050972879,0.649968141569774,0.00734135004868414,0.0299125055674123,"Downregulated"
"PNPLA7",245.672240253075,-0.633586762006479,0.290712065784357,0.00853886084966022,0.0336839469407905,"Downregulated"
"PNRC1",9787.13247304529,0.510602869977728,0.234357491108926,0.0116584124978009,0.0428317761002292,"Upregulated"
"PODXL",62.0385678716171,-1.11657804895213,0.46096547084654,0.00154016949365048,0.00871879607834621,"Downregulated"
"POGLUT1",245.844294114801,-0.569366516864329,0.215484135620504,0.0030075742350357,0.0148367304364849,"Downregulated"
"POGZ",2269.18915550913,-0.301005249868101,0.10296629185277,0.00258683397734034,0.0131594797426353,"Downregulated"
"POLH",133.774829220142,-0.97264273079911,0.304618406731689,0.000209379820043148,0.00173684772680485,"Downregulated"
"POLI",252.849345183562,-1.09780070145485,0.200423743777791,6.194564810735e-09,2.92031921779912e-07,"Downregulated"
"POLK",511.312731892153,-0.439601893458792,0.17651330201104,0.00666311019843386,0.0276828853667877,"Downregulated"
"POLM",256.338527120205,-0.967108142553344,0.183135950367426,2.2702383684317e-08,8.63346426643814e-07,"Downregulated"
"POLN",19.6153493819151,-1.3145747429654,0.857165506967056,0.00613315919865577,0.025917134207014,"Downregulated"
"POLR1B",460.517086191779,-0.587977574670627,0.187400068213346,0.000630865705866649,0.00421883736791558,"Downregulated"
"POLR1D",1313.54590552468,0.418650829096514,0.121207349218905,0.000335341472641968,0.00256306325204198,"Upregulated"
"POLR2C",481.005635412342,0.486061895108651,0.0981471089328528,3.70926029417378e-07,9.32201503596636e-06,"Upregulated"
"POLR2E",716.865521988747,0.485387885589022,0.128559790139222,7.82536399496749e-05,0.000764855463538128,"Upregulated"
"POLR2L",275.380898651814,0.619532547750475,0.251399728279189,0.00429044747167815,0.0195052148746095,"Upregulated"
"POLR3A",486.170644757948,-0.835294986020925,0.199230524260103,5.74839638835605e-06,8.94293703581247e-05,"Downregulated"
"POLR3D",799.068801061322,-0.41597000821647,0.131526065772121,0.000905443194782347,0.00566267863576454,"Downregulated"
"POLR3GL",145.271588173015,-0.523595651577157,0.201524674336063,0.00390877956910629,0.0181522238171278,"Downregulated"
"POLR3H",417.361487992611,-0.966569192794796,0.250642018965476,1.69130966755698e-05,0.00021976751967276,"Downregulated"
"POM121",853.925894341367,0.589604680235983,0.123560017225832,6.95671716280953e-07,1.5318703072191e-05,"Upregulated"
"POMP",453.118077760066,0.532483406334538,0.200845706771667,0.00324119364869647,0.0157210131082548,"Upregulated"
"POP1",113.158822289093,-0.880549209848259,0.249835988598788,7.8307539846473e-05,0.000764884092119117,"Downregulated"
"POR",267.001318927763,0.714085810384403,0.175364314192327,1.24789982452304e-05,0.00017111626359826,"Upregulated"
"POT1",207.290715778542,-0.75454140778463,0.181753007623114,8.32233034417304e-06,0.000121726529213533,"Downregulated"
"POU2F1",1034.10285617119,-0.51515652424573,0.169771705132283,0.00102817945934914,0.00625843248301231,"Downregulated"
"POU5F2",85.547319282459,-1.10105352369286,0.468735066677698,0.00187502199594005,0.0102221253318006,"Downregulated"
"PPARA",378.48305332257,-0.95190231199721,0.172259784728023,6.0100685357317e-09,2.864910942952e-07,"Downregulated"
"PPARGC1B",418.188941365405,-0.47783567335277,0.20741973780684,0.0098375949365613,0.0375880480779401,"Downregulated"
"PPCDC",151.924197736171,0.623589752944262,0.201138756858924,0.000609311511340136,0.00411977396031756,"Upregulated"
"PPCS",228.872155776763,-0.441502880006723,0.150900110386509,0.0018660885538365,0.0101864030053602,"Downregulated"
"PPFIA1",917.722296847474,-0.465030101422252,0.159552568436276,0.00178571703340841,0.00983869143358602,"Downregulated"
"PPFIA3",46.7587752545125,-1.7134801978539,0.407185973912839,1.93110590951489e-06,3.58816671330383e-05,"Downregulated"
"PPFIBP1",699.534047052964,-0.988701367028592,0.23915965541817,5.58911437099118e-06,8.72687173638431e-05,"Downregulated"
"PPIA",831.478280492101,0.300174093692208,0.120674197164322,0.00955086925050234,0.0368034283908684,"Upregulated"
"PPIAP29",16.9375612170623,1.46339884929924,0.617884933579184,0.00102866852153106,0.00625843248301231,"Upregulated"
"PPIB",2737.67620056586,0.461103199711746,0.183888175615111,0.00601213792883655,0.0255870968356578,"Upregulated"
"PPIF",556.593399265065,1.15259308366688,0.256671373578957,8.60068435098625e-07,1.835205876539e-05,"Upregulated"
"PPIP5K1",113.487462054215,-0.815642623973004,0.24080243329369,0.000143538135761688,0.00127207049056953,"Downregulated"
"PPIP5K2",1778.7290478734,-0.309761908972041,0.126217976776071,0.0116137000169822,0.0427204799982583,"Downregulated"
"PPM1G",2457.37766503541,0.412870209183257,0.163412026324208,0.00739693338544796,0.0301031441201358,"Upregulated"
"PPM1K",378.170326380364,-0.751379007490636,0.213473660123188,0.000105364099081452,0.000978777602776353,"Downregulated"
"PPM1L",284.848040754316,-1.52402051677068,0.333038937145053,3.96858474311043e-07,9.84266532012301e-06,"Downregulated"
"PPME1",332.786983027817,-0.394338730213977,0.173322648731633,0.0137507963642182,0.0486595074815688,"Downregulated"
"PPP1CA",1159.14281977442,0.720369857019416,0.184051859002759,2.4302710100586e-05,0.000296642138339036,"Upregulated"
"PPP1CC",1050.99235659797,0.47849570857934,0.127731021671086,8.90014274230266e-05,0.000851835250274191,"Upregulated"
"PPP1R12B",689.893719408287,-0.739461590113746,0.194967631789481,3.76004003566619e-05,0.000420284553431454,"Downregulated"
"PPP1R15A",17806.7074418738,0.808245607583664,0.233701609299895,0.000140120640144102,0.00124697618014082,"Upregulated"
"PPP1R15B",2910.45477081013,1.00081215218759,0.189810080928499,2.19112046939794e-08,8.36978673946583e-07,"Upregulated"
"PPP1R16B",1840.35710867169,1.1769566494482,0.555122720562965,0.00277950339233358,0.0139162204660634,"Upregulated"
"PPP1R18",2456.24740923328,0.694060979266913,0.289625798819034,0.00441204790332385,0.0199480517224785,"Upregulated"
"PPP1R2",583.563425002652,0.558544236551486,0.196452691832581,0.00173282158570407,0.00961848063449684,"Upregulated"
"PPP1R21",399.795457800307,-0.860856473859051,0.174577745224244,1.55877818324986e-07,4.49837623102105e-06,"Downregulated"
"PPP1R32",35.2614543841589,-1.11041261981404,0.542205667250788,0.0036162312190893,0.0170857440232676,"Downregulated"
"PPP1R9A",277.321633879326,-1.51024983285141,0.353192589456576,1.6341545680895e-06,3.1294692921225e-05,"Downregulated"
"PPP2CA",2144.44904458189,0.525814754320134,0.174685901154294,0.00120191845235586,0.00711710397064562,"Upregulated"
"PPP2R1A",1596.65497464267,0.367513765796705,0.0958907391765502,8.02128188794397e-05,0.000780820232925968,"Upregulated"
"PPP2R3A",114.181310088365,-0.992204980522067,0.59088010591029,0.00854735262309228,0.0337009178148758,"Downregulated"
"PPP2R5A",551.43866536361,-0.2999797825117,0.105076890854875,0.00319846334284993,0.0155807865602593,"Downregulated"
"PPP2R5C",1140.49430488385,-0.436655540714289,0.0987902166154819,5.54856097334294e-06,8.67938975656469e-05,"Downregulated"
"PPP3CB",407.02240600243,-0.636217442692216,0.20301159051128,0.000552740973980584,0.00382802763566561,"Downregulated"
"PPP3R1",1255.44267242812,0.682849669324133,0.147749463126557,1.03959571265252e-06,2.14603153566015e-05,"Upregulated"
"PPP4C",621.769978761843,0.652750470662452,0.144786953940386,2.01568716315996e-06,3.72108461954222e-05,"Upregulated"
"PPP4R1",1345.2150862733,0.508461275268424,0.144261294028457,0.000178321810831669,0.00152048886335941,"Upregulated"
"PPP4R3A",2862.54551721192,0.276368400723969,0.104572864943462,0.00635156413211894,0.0266799992618928,"Upregulated"
"PPP4R3B",1452.06291587173,-0.608561254978331,0.113628007053366,3.15628622045619e-08,1.15413517287749e-06,"Downregulated"
"PPTC7",901.180482475845,1.04772547110151,0.163495277190523,2.31093742754898e-11,2.6190114038176e-09,"Upregulated"
"PPWD1",544.257770507654,-0.540041747896441,0.192174608956925,0.00197679049932062,0.0106547451385429,"Downregulated"
"PQLC1",557.594788640994,0.720145781199684,0.216905357171921,0.000241213758313506,0.00194987767879973,"Upregulated"
"PQLC3",96.3433963121502,-0.58291572439338,0.260266451913925,0.00820448921256992,0.032636779148003,"Downregulated"
"PRDM1",325.612660244941,2.39151701976523,0.534448341840379,3.77395739416403e-07,9.45589061293251e-06,"Upregulated"
"PRDM10",385.649124781662,-0.461886676092542,0.160160476665165,0.00198869944548376,0.0107020797517496,"Downregulated"
"PRDM11",671.339800137589,-0.677854135089766,0.230572294338856,0.000843095417867506,0.00534168525952115,"Downregulated"
"PRDM15",546.127452225071,-0.494523046094062,0.218232167996004,0.0102056829390014,0.0387020090913838,"Downregulated"
"PRDM16",375.068894828568,-3.09388519954327,0.717147882363505,7.85949497999987e-07,1.69608496333843e-05,"Downregulated"
"PRDM5",26.9525979277475,-3.63391546126883,0.839687133162263,6.63928697879655e-07,1.47555997491098e-05,"Downregulated"
"PRDM8",830.511758520244,1.87231336518098,0.301838833232726,4.00653718686465e-11,4.15538611386756e-09,"Upregulated"
"PRDX4",242.89133275637,0.515422574780089,0.218916982897842,0.00762864124692773,0.0307753271236856,"Upregulated"
"PRDX6",1083.55592332425,0.480070575268051,0.144176013393165,0.000419700414535415,0.00304723512683265,"Upregulated"
"PREB",283.011204275506,-0.547734424796621,0.256450820282135,0.0120133682156341,0.0438440061008867,"Downregulated"
"PRELID1",274.234605032678,0.646348569490452,0.162230686767564,2.13066275397349e-05,0.000267316948011351,"Upregulated"
"PRELID3B",334.899336646374,0.422159319851052,0.165358729007823,0.00589735873780046,0.0251988764244642,"Upregulated"
"PREX2",814.308559423348,-1.10735280673879,0.898308668895327,0.0113814803048446,0.0420660657791202,"Downregulated"
"PRF1",72.4909037608212,3.30929521311494,0.890161277504542,6.69803210065032e-06,0.000101685183826129,"Upregulated"
"PRICKLE3",110.152779973316,-1.18125733280289,0.221807520921666,1.30574120148908e-08,5.41044774360355e-07,"Downregulated"
"PRIMPOL",207.16687756905,-1.29917031581108,0.295174441354138,1.16236606655959e-06,2.36241929893519e-05,"Downregulated"
"PRKAB1",582.141195518227,0.583328017990987,0.22785619263451,0.00387646214792007,0.0180217051717892,"Upregulated"
"PRKACB",2126.48018261575,-0.703280332128648,0.1793163841962,2.48562069887722e-05,0.000301676787375077,"Downregulated"
"PRKAG2",469.87741702401,-0.557525272460328,0.174703680503211,0.000550896238680053,0.00381679649090354,"Downregulated"
"PRKCA",255.641721808966,1.63655237257809,0.372684401801349,8.29595828027859e-07,1.77905681767428e-05,"Upregulated"
"PRKCG",53.0925751059083,1.21727640992438,0.712646527720373,0.00517423013254214,0.0226461893243462,"Upregulated"
"PRKCQ",708.992959621839,-0.60223320471068,0.224833716919226,0.00243477348859371,0.0125463049413743,"Downregulated"
"PRKCQ-AS1",174.911420971645,-1.02609816431248,0.288989839708128,5.42284660557747e-05,0.000568634644370388,"Downregulated"
"PRKCSH",4606.15882754512,0.343819602775835,0.116118949107015,0.00200039128976703,0.0107447257193293,"Upregulated"
"PRKCZ",152.372512397105,-0.823805540120887,0.36586102812731,0.00417289913572317,0.0190933055043828,"Downregulated"
"PRKCZ-AS1",29.8254930165585,-1.03448858155859,0.525174885454142,0.00474341543819773,0.021176521362248,"Downregulated"
"PRKD3",987.855459455643,-0.478047913712491,0.112428302795647,1.07405751261557e-05,0.000151669951088108,"Downregulated"
"PRKG2",878.496954518236,-3.8466200812187,0.699988825457692,1.92605112739791e-09,1.09503365259669e-07,"Downregulated"
"PRKRA",557.318039602521,0.533208715656349,0.133387684606345,2.76490255788375e-05,0.000327671589148647,"Upregulated"
"PRMT1",1029.47980668495,0.443873606909175,0.166391498610124,0.00410213926471422,0.0188203510018913,"Upregulated"
"PRMT3",287.12059056952,-0.72167283119842,0.27136637836404,0.00192863903154305,0.0104412526880089,"Downregulated"
"PROB1",86.1307796883376,1.13102284847947,0.36638473497642,0.000211627195666328,0.00174870893261124,"Upregulated"
"PRODH",32.4535044880687,-2.74477197934623,0.74966798388559,1.1852962300957e-05,0.000163712464775042,"Downregulated"
"PROS1",21.3944945585161,-1.26431493747272,1.04967853946627,0.00918021576509101,0.0357128966556041,"Downregulated"
"PROSER2",254.185433671109,0.678641530397285,0.185580378589291,7.479411056031e-05,0.000736450871126919,"Upregulated"
"PRPF3",806.419726693193,-0.409149377654315,0.171821517119098,0.00922973050871692,0.0358728998854582,"Downregulated"
"PRPF31",1148.7436479158,0.489549434767658,0.112693923057095,6.86509835082408e-06,0.00010350874720498,"Upregulated"
"PRPF38B",2551.14094264917,-0.365193373137777,0.152359860886143,0.0118631977881712,0.0434256478607429,"Downregulated"
"PRPF40A",4102.59871637771,0.282243395051139,0.097701613117735,0.00256748787201563,0.0130756452319784,"Upregulated"
"PRPF40B",139.382721506989,-1.42611840981532,0.339407571972577,2.43026171664452e-06,4.35032099967967e-05,"Downregulated"
"PRR12",1701.67728965057,-0.485724549001418,0.143951233194934,0.000358644058523747,0.00268951611459986,"Downregulated"
"PRR13",169.40547162972,0.445556168755557,0.15524338584851,0.0021619154318786,0.0114234004765489,"Upregulated"
"PRR14",789.444335115726,0.821642755725489,0.164004300779577,1.1761013864145e-07,3.57488863689367e-06,"Upregulated"
"PRR14L",1567.54728876118,-0.723398271252764,0.118243091148765,2.71473345483722e-10,2.13106576204722e-08,"Downregulated"
"PRR15",112.193871366906,-3.31310806466796,0.602431159818707,1.93367906398664e-09,1.09573012655641e-07,"Downregulated"
"PRR36",18.4340970486145,-1.61293724570654,0.634660643034361,0.000650297811066084,0.00431841150204653,"Downregulated"
"PRR4",56.698319454791,-0.852806276448037,0.483039813980961,0.0103884728579362,0.0392476029945802,"Downregulated"
"PRR7",193.620289384458,1.06691879587812,0.344396127278046,0.000230538408301845,0.00187866846727118,"Upregulated"
"PRTG",30.7416288098063,-1.6410562427272,1.11066473533487,0.00460026422408943,0.0206517108255096,"Downregulated"
"PRUNE1",170.185297093225,-1.01568029688848,0.27835067167677,3.62048753551236e-05,0.000406811577118995,"Downregulated"
"PRUNE2",83.2073876249785,-1.02561391283714,0.628479594955256,0.00870162360216963,0.0341695467425261,"Downregulated"
"PSMA1",159.452138371651,0.862289106831574,0.223102955917752,2.12201751099705e-05,0.000266617244654263,"Upregulated"
"PSMA2",99.7618958684717,0.784147950287233,0.346206046564543,0.0042403136332027,0.0193299113492269,"Upregulated"
"PSMB1",727.942339408621,0.793926331950066,0.144243260737375,8.73822016329391e-09,3.88408212089477e-07,"Upregulated"
"PSMB2",640.650102078493,0.735938528914458,0.152201661041418,3.41173166663891e-07,8.70118688691381e-06,"Upregulated"
"PSMB3",285.527429608637,0.595815431866614,0.192292134445328,0.000693751372660938,0.00455395751451731,"Upregulated"
"PSMB4",558.864594985822,0.437091142492613,0.151278844764667,0.00193900327001956,0.0104874092793441,"Upregulated"
"PSMB6",273.024455579143,0.479116765351456,0.187721874013356,0.00502065682761254,0.0221336174132347,"Upregulated"
"PSMB7",690.548645797921,0.588661489411915,0.120094593072433,3.60946552120652e-07,9.12389711438806e-06,"Upregulated"
"PSMB8-AS1",180.814743328368,-0.632239629334487,0.264099110576659,0.00477821180195831,0.0212886067604563,"Downregulated"
"PSMC1",91.3128565066846,0.61294848384223,0.234756224557204,0.00292070098349803,0.0144863980831903,"Upregulated"
"PSMC1P1",250.813752946911,0.474590105252388,0.205449472878979,0.0100400741491875,0.0382067575972972,"Upregulated"
"PSMC3",974.878174283107,0.473041217357312,0.142628460480663,0.000425464434254614,0.00308254566613007,"Upregulated"
"PSMC4",613.798816680953,0.56159389951025,0.151792581420701,8.51047102989021e-05,0.000821894417237648,"Upregulated"
"PSMC5",896.396628487377,0.348027100885899,0.111347814793887,0.00121041425567279,0.00715282305095451,"Upregulated"
"PSMD13",681.089702571817,0.392044060565868,0.129302871401244,0.00147673989391339,0.00841540120031297,"Upregulated"
"PSMD3",1192.49251718392,0.536020828161097,0.126273796475314,9.40957655879489e-06,0.000135543841456782,"Upregulated"
"PSMD4",625.398721364434,0.388261070958586,0.113386639974599,0.000389105957284738,0.00286275591015207,"Upregulated"
"PSMD5-AS1",472.180979207959,-1.08835051415758,0.302480336922841,4.11731028435302e-05,0.000452533917123528,"Downregulated"
"PSMD6",1127.08817003993,0.507459376301308,0.132190381753553,5.40998260246175e-05,0.000567633551661115,"Upregulated"
"PSMD7",1471.1295051251,0.765917145040962,0.162431902931378,5.88526722612845e-07,1.33751099655692e-05,"Upregulated"
"PSMD8",980.183751771491,0.54096896855416,0.141110011209407,4.99474157994951e-05,0.000529257044319976,"Upregulated"
"PSMD9",77.2352394148803,1.11103046665296,0.271326330804174,5.03338915599154e-06,7.96084922610751e-05,"Upregulated"
"PSME1",3236.68990183473,0.453031891466079,0.153022060777179,0.00189127192832984,0.0102910449950743,"Upregulated"
"PSME2",263.257796652586,0.499114309793841,0.212986680328102,0.00837557118216513,0.0331792492973038,"Upregulated"
"PSME2P2",66.7878070752296,0.65462859838485,0.276442640449845,0.00492053839415957,0.0217640665648107,"Upregulated"
"PSME3",1092.39813464747,0.530226379724506,0.131022924753345,2.20321223857739e-05,0.000273610820310412,"Upregulated"
"PSMG3",154.312908427113,0.39511452481348,0.164825094870156,0.00965265880623714,0.0370787766893684,"Upregulated"
"PSMG4",245.198933923535,-0.574216342800528,0.166698897553734,0.000219878520722338,0.00180729160668654,"Downregulated"
"PSPC1",1170.38826121746,0.325528004929977,0.114438876403318,0.00315010741724965,0.0153802534183718,"Upregulated"
"PSPH",181.027445967951,-0.923834213257518,0.246982252308812,3.0970063723388e-05,0.000358394790423063,"Downregulated"
"PTAR1",1000.04699637581,-0.511927257911395,0.12721347735329,2.62956571909779e-05,0.000314903835905671,"Downregulated"
"PTCD2",155.028688675496,-1.04895232871766,0.245698959257194,2.77398641461917e-06,4.88890108273716e-05,"Downregulated"
"PTCH1",62.5622570053488,-1.42743473302763,0.775498447194519,0.0034450551578324,0.0164358039910749,"Downregulated"
"PTDSS1",1790.2404819263,0.288776915174306,0.114442790417544,0.00890805892244765,0.0348522204709297,"Upregulated"
"PTER",201.548890337862,-0.680845538767607,0.263022456541233,0.00257623912181807,0.0131133789683738,"Downregulated"
"PTGER4",2069.2234108866,0.943254256412968,0.343142498517091,0.000854505022735827,0.00540397060387221,"Upregulated"
"PTGES3",1090.29290874314,0.316039828150981,0.10603922865715,0.00210269810276172,0.011164589709141,"Upregulated"
"PTGES3P1",581.750459218653,0.429681169585463,0.17004580998156,0.00609712061226955,0.0258203476955627,"Upregulated"
"PTGR1",46.6079999487619,-1.27532050158341,0.669114580102244,0.00369788710914011,0.0174140039258107,"Downregulated"
"PTGR2",41.3806705620105,-0.883644732365445,0.369595183228112,0.00255143359161791,0.0130213444960248,"Downregulated"
"PTGS2",1295.25204460129,1.41985410892668,0.412840416710385,4.79560254194407e-05,0.000512919664376806,"Upregulated"
"PTH2R",37.048091404919,-2.15664187991226,0.896874447774425,0.000664973410003567,0.00440390478536805,"Downregulated"
"PTMA",8024.44016704521,0.450214753218612,0.145412957324952,0.00103329054757765,0.0062815989842616,"Upregulated"
"PTMAP2",1836.66223434056,0.521055890305793,0.190800001749493,0.00266408585405998,0.0134683903162566,"Upregulated"
"PTMAP4",39.1461386793445,0.826379994958067,0.316898377876375,0.00162852642433381,0.00912540036006042,"Upregulated"
"PTMAP5",859.100345751477,0.439371942258188,0.195082434215364,0.0124859505140504,0.04516425092939,"Upregulated"
"PTOV1",628.201431770348,0.530365431059406,0.14302774954975,8.8866734657607e-05,0.000851022065022736,"Upregulated"
"PTP4A1",1763.40189441002,1.10464634636998,0.177573702858087,7.24556464473635e-11,6.9270026684566e-09,"Upregulated"
"PTP4A2",2724.99806038536,0.619598710745804,0.148103753301752,1.35659126031472e-05,0.00018381113410741,"Upregulated"
"PTP4A2P1",130.435461037278,0.592529341140612,0.215006149366099,0.00201648846619165,0.0108010099680623,"Upregulated"
"PTPDC1",62.9228022228269,-2.21772238120016,0.47572408792041,2.13624366423469e-07,5.87741765692095e-06,"Downregulated"
"PTPN1",1587.8869344692,0.627092856164718,0.15712057467224,2.44576700801019e-05,0.000298108339088877,"Upregulated"
"PTPN14",366.3388687045,4.62882191557181,0.526301327634306,6.68163164816734e-20,5.71713811975439e-17,"Upregulated"
"PTPN4",417.660222775524,-1.2002305407336,0.160865661733129,1.00845975152677e-14,3.02767925050484e-12,"Downregulated"
"PTPN6",2427.2447284469,0.705858520070521,0.141789550609494,2.16095510502131e-07,5.92635011413938e-06,"Upregulated"
"PTPRD",489.042438236211,-1.09294806296374,0.371734152770725,0.000379181654806991,0.00280663307037718,"Downregulated"
"PTPRS",570.752760448712,-1.54429882522951,0.623543177665032,0.000813389576555173,0.00518418466427883,"Downregulated"
"PTTG1",138.119585709703,0.833875736216907,0.348045770054155,0.0028016654040734,0.01400669005548,"Upregulated"
"PTTG3P",33.9805049957219,0.829772213958777,0.510415494359089,0.0130388814750418,0.046651553142879,"Upregulated"
